Date,37 - Brown Coal - Newport B 1-2  (AC 3 phase 50 cycle) - 30.0 - S - 1923-04-01,38 - Brown Coal - Yallourn 1-2-3-4 (AC 3 phase 50 cycle) - 50.0 - S - 1924-05-05,58 - Brown Coal - Yalllourn 9- 10 (AC 3 phase 50 cycle) - 50.0 - S - 1938-05-05,60 - Brown Coal - Newport B 3 (AC 3 phase 50 cycle) - 30.0 - S - 1939-04-01,65 - Brown Coal - Newport A4 (25 cycle) - 30.0 - S - 1943-04-01,69 - Brown Coal - Newport C 4 (AC 3 phase 50 cycle) - 30.0 - S - 1945-04-01,71 - Brown Coal - Newport C 5 (AC 3 phase 50 cycle) - 30.0 - S - 1946-04-01,73 - Brown Coal - Newport C 6 (AC 3 phase 50 cycle) - 30.0 - S - 1948-04-01,78 - Brown Coal - Newport C 7 (AC 3 phase 50 cycle) - 30.0 - S - 1950-04-01,82 - Brown Coal - Newport A2 (25 cycle) - 30.0 - S - 1951-04-01,85 - Brown Coal - Richmond 2 (AC 3 phase 50 cycle) - 38.0 - S - 1952-01-01,91 - Brown Coal - Spencer St 11 - 30.0 - S - 1953-01-01,94 - Water - Eildon Power Station 3-4 - 32.0 - S - 1954-01-01,95 - Water - Eildon Power Station 1-2 SECV - 149.0 - S - 1954-01-01,99 - Brown Coal - Yallourn C2 (AC 3 phase 50 cycle) - 50.0 - S - 1954-05-05,102 - Water - West Kiewa - 34.0 - S - 1955-01-01,103 - Brown Coal - Yallourn C1 (AC 3 phase 50 cycle) - 50.0 - S - 1955-05-05,104 - Water - West Kiewa - 57.0 - S - 1956-01-01,113 - Water - Dartmouth - 158.0 - S - 1960-01-01,114 - Water - McKay Creek Power Station - 150.0 - S - 1960-01-01,115 - Brown Coal - Yallourn E2 - 60.0 - S - 1961-05-05,116 - Brown Coal - Morwell 5 - 60.0 - S - 1962-01-01,117 - Brown Coal - Yallourn E1 - 60.0 - S - 1962-05-05,118 - Brown Coal - Hazelwood 1 & 2 - 400.0 - S - 1964-01-01,119 - Brown Coal - Hazelwood 8 - 200.0 - S - 1964-01-01,120 - Brown Coal - Hazelwood 3 - 200.0 - S - 1966-01-01,121 - Brown Coal - Hazelwood 4 - 200.0 - S - 1967-01-01,122 - Water - Murray 1 - 950.0 - S - 1967-01-01,123 - Brown Coal - Hazelwood 5 - 200.0 - S - 1968-01-01,124 - Brown Coal - Angelsea - 150.0 - S - 1969-01-01,125 - Brown Coal - Hazelwood 6 - 200.0 - S - 1969-01-01,127 - Water - Murray 2 - 552.0 - S - 1969-01-01,128 - Brown Coal - Hazelwood 7 - 200.0 - S - 1970-01-01,129 - Natural Gas Pipeline - Jeeralang A - 220.0 - S - 1978-01-01,130 - Natural Gas Pipeline - Jeeralang B - 240.0 - S - 1979-01-01,131 - Natural Gas Pipeline - Newport - 500.0 - S - 1980-01-01,132 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,133 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,134 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,135 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,136 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1984-01-01,137 - Brown Coal - Loy Yang A Power Station - 530.0 - S - 1986-01-01,138 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1987-01-01,139 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1989-01-01,142 - Other - Ballarat Energy Storage System - 30.0 - S - 2019-06-12,148 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,149 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,151 - Brown Coal - Morwell Power Station Energy Brix - 165.0 - S - 1993-06-15,157 - Water - Eildon - 60.0 - S - 1996-01-01,159 - Water - Eildon - 60.0 - S - 1996-01-01,161 - Brown Coal - Morwell Power Station - 165.0 - S - 1996-01-01,164 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,165 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,172 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,173 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,174 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,175 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,176 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,177 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,181 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,182 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,187 - Water - Bogong / Mackay - 162.0 - S - 2009-10-05,188 - Water - Bogong / Mackay - 140.0 - S - 2009-10-05,191 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,192 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,236 - Water - Dartmouth - 185.0 - S - 2001-06-20,243 - Natural Gas Pipeline - Somerton - 170.0 - S - 2013-01-01,258 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,259 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,260 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,261 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,262 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,263 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,264 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,289 - N/A - Nowingi Solar Storage - Storage - 80.0 - S - 2020-01-02,296 - Natural Gas Pipeline - Mortlake - 200.0 - S - 2020-04-01,300 - Brown Coal - Loy Yang B Upgrade - 80.0 - S - 2020-05-12,333 - Natural Gas Pipeline - Tarrone GT - 550.0 - S - 2022-01-01
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1799,0.0,0.0,0.1799,0.0,0.1799,0.1799,0.1799,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.1799,0.74434,0.7728,0.74434,0.1799,0.74434,0.00565,0.00565,0.00565,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.0,0.72228,0.72228,0.0,0.1799,0.1799,0.7848,0.0062,0.0062,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00806,0.00806,0.34998,0.34998,0.00687,0.00687,0.05225,0.00785,0.01287,0.01287,0.01287,0.01287,0.01287,0.01287,0.01287,0.0,0.00485,0.92851,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17923,0.0,0.0,0.17923,0.0,0.17923,0.17923,0.17923,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17923,0.74434,0.7728,0.74434,0.17923,0.74434,0.00563,0.00563,0.00563,0.72204,0.72204,0.72204,0.72204,0.72204,0.72204,0.72204,0.72204,0.0,0.72204,0.72204,0.0,0.17923,0.17923,0.7848,0.00618,0.00618,0.00656,0.00656,0.00656,0.00656,0.00656,0.00656,0.00802,0.00802,0.34761,0.34761,0.00682,0.00682,0.05203,0.00777,0.01261,0.01261,0.01261,0.01261,0.01261,0.01261,0.01261,0.0,0.00456,0.93,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17858,0.0,0.0,0.17858,0.0,0.17858,0.17858,0.17858,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17858,0.74434,0.7728,0.74434,0.17858,0.74434,0.00561,0.00561,0.00561,0.72133,0.72133,0.72133,0.72133,0.72133,0.72133,0.72133,0.72133,0.0,0.72133,0.72133,0.0,0.17858,0.17858,0.7848,0.00615,0.00615,0.00653,0.00653,0.00653,0.00653,0.00653,0.00653,0.00798,0.00798,0.34521,0.34521,0.00677,0.00677,0.05182,0.0077,0.01237,0.01237,0.01237,0.01237,0.01237,0.01237,0.01237,0.0,0.00431,0.93035,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17792,0.0,0.0,0.17792,0.0,0.17792,0.17792,0.17792,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17792,0.74434,0.7728,0.74434,0.17792,0.74434,0.00559,0.00559,0.00559,0.72016,0.72016,0.72016,0.72016,0.72016,0.72016,0.72016,0.72016,0.0,0.72016,0.72016,0.0,0.17792,0.17792,0.7848,0.00613,0.00613,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00793,0.00793,0.34277,0.34277,0.00672,0.00672,0.0516,0.00762,0.01213,0.01213,0.01213,0.01213,0.01213,0.01213,0.01213,0.0,0.00408,0.92839,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17728,0.0,0.0,0.17728,0.0,0.17728,0.17728,0.17728,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17728,0.74434,0.7728,0.74434,0.17728,0.74434,0.00557,0.00557,0.00557,0.71891,0.71891,0.71891,0.71891,0.71891,0.71891,0.71891,0.71891,0.0,0.71891,0.71891,0.0,0.17728,0.17728,0.7848,0.0061,0.0061,0.00648,0.00648,0.00648,0.00648,0.00648,0.00648,0.00789,0.00789,0.34044,0.34044,0.00667,0.00667,0.05139,0.00755,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0,0.00388,0.92511,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17673,0.0,0.0,0.17673,0.0,0.17673,0.17673,0.17673,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17673,0.74434,0.7728,0.74434,0.17673,0.74434,0.00555,0.00555,0.00555,0.71765,0.71765,0.71765,0.71765,0.71765,0.71765,0.71765,0.71765,0.0,0.71765,0.71765,0.0,0.17673,0.17673,0.7848,0.00608,0.00608,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00785,0.00785,0.33854,0.33854,0.00663,0.00663,0.05118,0.00748,0.01168,0.01168,0.01168,0.01168,0.01168,0.01168,0.01168,0.0,0.00369,0.91855,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17211,0.0,0.0,0.17211,0.0,0.17211,0.17211,0.17211,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17211,0.74434,0.7728,0.74434,0.17211,0.74434,0.0054,0.0054,0.0054,0.69922,0.69922,0.69922,0.69922,0.69922,0.69922,0.69922,0.69922,0.0,0.69922,0.69922,0.0,0.17211,0.17211,0.7848,0.00591,0.00591,0.00627,0.00627,0.00627,0.00627,0.00627,0.00627,0.00762,0.00762,0.32875,0.32875,0.00642,0.00642,0.04983,0.00723,0.01118,0.01118,0.01118,0.01118,0.01118,0.01118,0.01118,0.0,0.00344,0.89473,1.0E-4
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17164,0.0,0.0,0.17164,0.0,0.17164,0.17164,0.17164,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17164,0.74434,0.7728,0.74434,0.17164,0.74434,0.00538,0.00538,0.00538,0.69837,0.69837,0.69837,0.69837,0.69837,0.69837,0.69837,0.69837,0.0,0.69837,0.69837,0.0,0.17164,0.17164,0.7848,0.00589,0.00589,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00758,0.00758,0.32691,0.32691,0.00638,0.00638,0.04967,0.00717,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.0,0.0033,0.89639,6.0E-5
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17101,0.0,0.0,0.17101,0.0,0.17101,0.17101,0.17101,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17101,0.74434,0.7728,0.74434,0.17101,0.74434,0.00536,0.00536,0.00536,0.69709,0.69709,0.69709,0.69709,0.69709,0.69709,0.69709,0.69709,0.0,0.69709,0.69709,0.0,0.17101,0.17101,0.7848,0.00586,0.00586,0.00622,0.00622,0.00622,0.00622,0.00622,0.00622,0.00755,0.00755,0.32468,0.32468,0.00633,0.00633,0.04947,0.00711,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0,0.00316,0.89699,4.0E-5
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041,0.0,0.0,0.17041,0.0,0.17041,0.17041,0.17041,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.17041,0.74434,0.7728,0.74434,0.17041,0.74434,0.00534,0.00534,0.00534,0.69549,0.69549,0.69549,0.69549,0.69549,0.69549,0.69549,0.69549,0.0,0.69549,0.69549,0.0,0.17041,0.17041,0.7848,0.00584,0.00584,0.00619,0.00619,0.00619,0.00619,0.00619,0.00619,0.00751,0.00751,0.32254,0.32254,0.00629,0.00629,0.04927,0.00704,0.01062,0.01062,0.01062,0.01062,0.01062,0.01062,0.01062,0.0,0.00304,0.88788,3.0E-5
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16979,0.0,0.0,0.16979,0.0,0.16979,0.16979,0.16979,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16979,0.74434,0.7728,0.74434,0.16979,0.74434,0.00532,0.00532,0.00532,0.69437,0.69437,0.69437,0.69437,0.69437,0.69437,0.69437,0.69437,0.0,0.69437,0.69437,0.0,0.16979,0.16979,0.7848,0.00582,0.00582,0.00616,0.00616,0.00616,0.00616,0.00616,0.00616,0.00747,0.00747,0.32036,0.32036,0.00625,0.00625,0.04907,0.00698,0.01044,0.01044,0.01044,0.01044,0.01044,0.01044,0.01044,0.0,0.00292,0.88604,2.0E-5
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692,0.0,0.0,0.1692,0.0,0.1692,0.1692,0.1692,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.1692,0.74434,0.7728,0.74434,0.1692,0.74434,0.0053,0.0053,0.0053,0.69387,0.69387,0.69387,0.69387,0.69387,0.69387,0.69387,0.69387,0.0,0.69387,0.69387,0.0,0.1692,0.1692,0.7848,0.0058,0.0058,0.00614,0.00614,0.00614,0.00614,0.00614,0.00614,0.00743,0.00743,0.31846,0.31846,0.00621,0.00621,0.04888,0.00692,0.01026,0.01026,0.01026,0.01026,0.01026,0.01026,0.01026,0.0,0.00281,0.88766,2.0E-5
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16859,0.0,0.0,0.16859,0.0,0.16859,0.16859,0.16859,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16859,0.74434,0.7728,0.74434,0.16859,0.74434,0.00528,0.00528,0.00528,0.69342,0.69342,0.69342,0.69342,0.69342,0.69342,0.69342,0.69342,0.0,0.69342,0.69342,0.0,0.16859,0.16859,0.7848,0.00577,0.00577,0.00611,0.00611,0.00611,0.00611,0.00611,0.00611,0.00739,0.00739,0.31639,0.31639,0.00617,0.00617,0.04868,0.00686,0.01009,0.01009,0.01009,0.01009,0.01009,0.01009,0.01009,0.0,0.00271,0.89119,2.0E-5
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16799,0.0,0.0,0.16799,0.0,0.16799,0.16799,0.16799,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16799,0.74434,0.7728,0.74434,0.16799,0.74434,0.00526,0.00526,0.00526,0.69294,0.69294,0.69294,0.69294,0.69294,0.69294,0.69294,0.69294,0.0,0.69294,0.69294,0.0,0.16799,0.16799,0.7848,0.00575,0.00575,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00736,0.00736,0.3143,0.3143,0.00613,0.00613,0.04849,0.0068,0.00993,0.00993,0.00993,0.00993,0.00993,0.00993,0.00993,0.0,0.00261,0.89424,1.0E-5
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16741,0.0,0.0,0.16741,0.0,0.16741,0.16741,0.16741,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16741,0.74434,0.7728,0.74434,0.16741,0.74434,0.00525,0.00525,0.00525,0.69199,0.69199,0.69199,0.69199,0.69199,0.69199,0.69199,0.69199,0.0,0.69199,0.69199,0.0,0.16741,0.16741,0.7848,0.00573,0.00573,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00732,0.00732,0.3123,0.3123,0.00609,0.00609,0.0483,0.00674,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0,0.00253,0.89609,1.0E-5
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16681,0.0,0.0,0.16681,0.0,0.16681,0.16681,0.16681,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16681,0.74434,0.7728,0.74434,0.16681,0.74434,0.00523,0.00523,0.00523,0.6906,0.6906,0.6906,0.6906,0.6906,0.6906,0.6906,0.6906,0.0,0.6906,0.6906,0.0,0.16681,0.16681,0.7848,0.00571,0.00571,0.00604,0.00604,0.00604,0.00604,0.00604,0.00604,0.00728,0.00728,0.31026,0.31026,0.00605,0.00605,0.04811,0.00668,0.00962,0.00962,0.00962,0.00962,0.00962,0.00962,0.00962,0.0,0.00245,0.89516,1.0E-5
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16624,0.0,0.0,0.16624,0.0,0.16624,0.16624,0.16624,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16624,0.74434,0.7728,0.74434,0.16624,0.74434,0.00521,0.00521,0.00521,0.68916,0.68916,0.68916,0.68916,0.68916,0.68916,0.68916,0.68916,0.0,0.68916,0.68916,0.0,0.16624,0.16624,0.7848,0.00568,0.00568,0.00601,0.00601,0.00601,0.00601,0.00601,0.00601,0.00725,0.00725,0.30831,0.30831,0.00601,0.00601,0.04793,0.00663,0.00947,0.00947,0.00947,0.00947,0.00947,0.00947,0.00947,0.0,0.00237,0.89323,1.0E-5
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657,0.0,0.0,0.1657,0.0,0.1657,0.1657,0.1657,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.1657,0.74434,0.7728,0.74434,0.1657,0.74434,0.00519,0.00519,0.00519,0.68775,0.68775,0.68775,0.68775,0.68775,0.68775,0.68775,0.68775,0.0,0.68775,0.68775,0.0,0.1657,0.1657,0.7848,0.00566,0.00566,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00721,0.00721,0.30657,0.30657,0.00597,0.00597,0.04774,0.00657,0.00932,0.00932,0.00932,0.00932,0.00932,0.00932,0.00932,0.0,0.0023,0.88927,1.0E-5
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144,0.0,0.0,0.16144,0.0,0.16144,0.16144,0.16144,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16144,0.74434,0.7728,0.74434,0.16144,0.74434,0.00505,0.00505,0.00505,0.67024,0.67024,0.67024,0.67024,0.67024,0.67024,0.67024,0.67024,0.0,0.67024,0.67024,0.0,0.16144,0.16144,0.7848,0.00551,0.00551,0.00582,0.00582,0.00582,0.00582,0.00582,0.00582,0.007,0.007,0.29797,0.29797,0.00579,0.00579,0.04653,0.00636,0.00897,0.00897,0.00897,0.00897,0.00897,0.00897,0.00897,0.0,0.00219,0.86835,4.0E-5
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16103,0.0,0.0,0.16103,0.0,0.16103,0.16103,0.16103,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16103,0.74434,0.7728,0.74434,0.16103,0.74434,0.00503,0.00503,0.00503,0.6696,0.6696,0.6696,0.6696,0.6696,0.6696,0.6696,0.6696,0.0,0.6696,0.6696,0.0,0.16103,0.16103,0.7848,0.00549,0.00549,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.00697,0.00697,0.29648,0.29648,0.00575,0.00575,0.04642,0.00631,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.0,0.00213,0.87092,5.0E-5
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16047,0.0,0.0,0.16047,0.0,0.16047,0.16047,0.16047,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.16047,0.74434,0.7728,0.74434,0.16047,0.74434,0.00501,0.00501,0.00501,0.6686,0.6686,0.6686,0.6686,0.6686,0.6686,0.6686,0.6686,0.0,0.6686,0.6686,0.0,0.16047,0.16047,0.7848,0.00547,0.00547,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00694,0.00694,0.29461,0.29461,0.00572,0.00572,0.04624,0.00626,0.00872,0.00872,0.00872,0.00872,0.00872,0.00872,0.00872,0.0,0.00207,0.87304,5.0E-5
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15993,0.0,0.0,0.15993,0.0,0.15993,0.15993,0.15993,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15993,0.74434,0.7728,0.74434,0.15993,0.74434,0.005,0.005,0.005,0.66725,0.66725,0.66725,0.66725,0.66725,0.66725,0.66725,0.66725,0.0,0.66725,0.66725,0.0,0.15993,0.15993,0.7848,0.00545,0.00545,0.00576,0.00576,0.00576,0.00576,0.00576,0.00576,0.0069,0.0069,0.29281,0.29281,0.00568,0.00568,0.04606,0.00621,0.00859,0.00859,0.00859,0.00859,0.00859,0.00859,0.00859,0.0,0.00202,0.86849,4.0E-5
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15937,0.0,0.0,0.15937,0.0,0.15937,0.15937,0.15937,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15937,0.74434,0.7728,0.74434,0.15937,0.74434,0.00498,0.00498,0.00498,0.6664,0.6664,0.6664,0.6664,0.6664,0.6664,0.6664,0.6664,0.0,0.6664,0.6664,0.0,0.15937,0.15937,0.7848,0.00542,0.00542,0.00573,0.00573,0.00573,0.00573,0.00573,0.00573,0.00687,0.00687,0.29098,0.29098,0.00565,0.00565,0.04588,0.00616,0.00847,0.00847,0.00847,0.00847,0.00847,0.00847,0.00847,0.0,0.00196,0.86858,4.0E-5
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885,0.0,0.0,0.15885,0.0,0.15885,0.15885,0.15885,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15885,0.74434,0.7728,0.74434,0.15885,0.74434,0.00496,0.00496,0.00496,0.66617,0.66617,0.66617,0.66617,0.66617,0.66617,0.66617,0.66617,0.0,0.66617,0.66617,0.0,0.15885,0.15885,0.7848,0.0054,0.0054,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00684,0.00684,0.28954,0.28954,0.00561,0.00561,0.04571,0.00611,0.00835,0.00835,0.00835,0.00835,0.00835,0.00835,0.00835,0.0,0.00191,0.87073,4.0E-5
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583,0.0,0.0,0.1583,0.0,0.1583,0.1583,0.1583,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.1583,0.74434,0.7728,0.74434,0.1583,0.74434,0.00495,0.00495,0.00495,0.66604,0.66604,0.66604,0.66604,0.66604,0.66604,0.66604,0.66604,0.0,0.66604,0.66604,0.0,0.1583,0.1583,0.7848,0.00538,0.00538,0.00569,0.00569,0.00569,0.00569,0.00569,0.00569,0.00681,0.00681,0.28788,0.28788,0.00558,0.00558,0.04554,0.00606,0.00824,0.00824,0.00824,0.00824,0.00824,0.00824,0.00824,0.0,0.00187,0.87422,4.0E-5
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15776,0.0,0.0,0.15776,0.0,0.15776,0.15776,0.15776,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15776,0.74434,0.7728,0.74434,0.15776,0.74434,0.00493,0.00493,0.00493,0.66587,0.66587,0.66587,0.66587,0.66587,0.66587,0.66587,0.66587,0.0,0.66587,0.66587,0.0,0.15776,0.15776,0.7848,0.00536,0.00536,0.00566,0.00566,0.00566,0.00566,0.00566,0.00566,0.00677,0.00677,0.28613,0.28613,0.00554,0.00554,0.04536,0.00601,0.00812,0.00812,0.00812,0.00812,0.00812,0.00812,0.00812,0.0,0.00182,0.87739,4.0E-5
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15723,0.0,0.0,0.15723,0.0,0.15723,0.15723,0.15723,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15723,0.74434,0.7728,0.74434,0.15723,0.74434,0.00491,0.00491,0.00491,0.66521,0.66521,0.66521,0.66521,0.66521,0.66521,0.66521,0.66521,0.0,0.66521,0.66521,0.0,0.15723,0.15723,0.7848,0.00535,0.00535,0.00564,0.00564,0.00564,0.00564,0.00564,0.00564,0.00674,0.00674,0.28444,0.28444,0.00551,0.00551,0.0452,0.00597,0.00802,0.00802,0.00802,0.00802,0.00802,0.00802,0.00802,0.0,0.00178,0.87967,3.0E-5
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567,0.0,0.0,0.1567,0.0,0.1567,0.1567,0.1567,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.1567,0.74434,0.7728,0.74434,0.1567,0.74434,0.0049,0.0049,0.0049,0.6641,0.6641,0.6641,0.6641,0.6641,0.6641,0.6641,0.6641,0.0,0.6641,0.6641,0.0,0.1567,0.1567,0.7848,0.00533,0.00533,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00671,0.00671,0.28272,0.28272,0.00548,0.00548,0.04502,0.00592,0.00791,0.00791,0.00791,0.00791,0.00791,0.00791,0.00791,0.0,0.00173,0.88025,3.0E-5
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15618,0.0,0.0,0.15618,0.0,0.15618,0.15618,0.15618,0.0,0.0,0.0,0.74434,0.74434,0.74434,0.74434,0.15618,0.74434,0.7728,0.74434,0.15618,0.74434,0.00488,0.00488,0.00488,0.66292,0.66292,0.66292,0.66292,0.66292,0.66292,0.66292,0.66292,0.0,0.66292,0.66292,0.0,0.15618,0.15618,0.7848,0.00531,0.00531,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.00668,0.00668,0.28107,0.28107,0.00544,0.00544,0.04486,0.00588,0.00781,0.00781,0.00781,0.00781,0.00781,0.00781,0.00781,0.0,0.0017,0.8799,3.0E-5
